INFO   08:33:32 : Id:315180533118; 休眠电流:3.00uA; 接收电流:22.58mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:38:23 : Id:315180534602; 休眠电流:3.67uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:38:42 : Id:315180533652; 休眠电流:3.33uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:39:04 : Id:315180534624; 休眠电流:3.00uA; 接收电流:22.75mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:39:20 : Id:315180533880; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:39:35 : Id:315180534589; 休眠电流:3.33uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:39:56 : Id:315180534177; 休眠电流:3.00uA; 接收电流:22.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:40:16 : Id:315180534452; 休眠电流:3.00uA; 接收电流:22.85mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:40:39 : Id:315180534384; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:40:53 : Id:315180534384; 休眠电流:3.00uA; 接收电流:22.16mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:41:18 : Id:315180534742; 休眠电流:3.33uA; 接收电流:22.16mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:41:42 : Id:315180534538; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:07 : Id:315180534567; 休眠电流:3.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:48 : Id:315180535923; 休眠电流:3.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:13 : Id:315180534377; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:39 : Id:315180533816; 休眠电流:4.00uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:04 : Id:315180533742; 休眠电流:3.33uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:29 : Id:315180534548; 休眠电流:4.00uA; 接收电流:22.69mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:54 : Id:315180534308; 休眠电流:3.33uA; 接收电流:22.79mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:14 : Id:315180534391; 休眠电流:4.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:36 : Id:315180534551; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:03 : Id:315180533702; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:28 : Id:315180533828; 休眠电流:3.33uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:51 : Id:315180534348; 休眠电流:3.33uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:14 : Id:315180534590; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:36 : Id:315180534772; 休眠电流:3.33uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:59 : Id:315180534211; 休眠电流:3.33uA; 接收电流:22.02mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:48:37 : Id:315180534520; 休眠电流:3.33uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:48:58 : Id:315180534586; 休眠电流:4.00uA; 接收电流:22.96mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:21 : Id:315180534644; 休眠电流:3.33uA; 接收电流:22.63mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:45 : Id:315180534197; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:08 : Id:315180534247; 休眠电流:3.33uA; 接收电流:22.86mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:32 : Id:315180534743; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:56 : Id:315180535918; 休眠电流:4.00uA; 接收电流:22.71mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:20 : Id:315180534721; 休眠电流:4.00uA; 接收电流:22.05mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:43 : Id:315180534632; 休眠电流:4.00uA; 接收电流:22.65mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:04 : Id:315180534585; 休眠电流:3.00uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:23 : Id:315180534793; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:45 : Id:315180534686; 休眠电流:3.00uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:07 : Id:315180534154; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:27 : Id:315180533766; 休眠电流:4.00uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:47 : Id:315180534673; 休眠电流:3.67uA; 接收电流:22.91mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:08 : Id:315180535894; 休眠电流:4.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:26 : Id:315180533806; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:46 : Id:315180534326; 休眠电流:4.00uA; 接收电流:22.67mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:11 : Id:315180534413; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:29 : Id:315180534781; 休眠电流:0.00uA; 接收电流:22.63mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:56:09 : Id:315180534504; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:30 : Id:315180533974; 休眠电流:3.00uA; 接收电流:22.20mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:40 : Id:315180534505; 休眠电流:4.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:06 : Id:315180534785; 休眠电流:4.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:26 : Id:315180533693; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:04 : Id:315180535835; 休眠电流:3.33uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:29 : Id:315180534581; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:48 : Id:315180534594; 休眠电流:4.00uA; 接收电流:22.46mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:07 : Id:315180534822; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:31 : Id:315180534540; 休眠电流:4.00uA; 接收电流:22.14mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:59 : Id:315180534628; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.40V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:20 : Id:315180534432; 休眠电流:4.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:41 : Id:315180534707; 休眠电流:4.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:02 : Id:315180534283; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:22 : Id:315180533901; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:41 : Id:315180533878; 休眠电流:4.00uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:04 : Id:315180534711; 休眠电流:4.00uA; 接收电流:22.37mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:34 : Id:315180534647; 休眠电流:3.67uA; 接收电流:22.77mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:55 : Id:315180534820; 休眠电流:3.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:18 : Id:315180534675; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:44 : Id:315180534794; 休眠电流:3.33uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:05 : Id:315180533574; 休眠电流:3.33uA; 接收电流:22.42mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:33 : Id:315180524872; 休眠电流:3.33uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:53 : Id:315180534536; 休眠电流:0.00uA; 接收电流:22.67mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:06:07 : Id:315180534536; 休眠电流:0.00uA; 接收电流:22.68mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:06:42 : Id:315180533888; 休眠电流:4.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:04 : Id:315180533852; 休眠电流:4.00uA; 接收电流:22.80mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:24 : Id:315180533810; 休眠电流:4.00uA; 接收电流:22.78mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:47 : Id:315180534368; 休眠电流:3.67uA; 接收电流:22.39mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:07 : Id:315180534532; 休眠电流:3.33uA; 接收电流:22.42mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:33 : Id:315180534787; 休眠电流:3.33uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:53 : Id:315180534801; 休眠电流:4.00uA; 接收电流:22.54mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:15 : Id:315180534599; 休眠电流:3.33uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:28 : Id:315180534823; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:51 : Id:315180533583; 休眠电流:3.33uA; 接收电流:22.56mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:15 : Id:315180533968; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:37 : Id:315180534430; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:05 : Id:315180534343; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:28 : Id:315180533664; 休眠电流:0.00uA; 接收电流:22.26mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:12:44 : Id:315180533664; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:04 : Id:315180533649; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:26 : Id:315180534744; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:49 : Id:315180534276; 休眠电流:3.00uA; 接收电流:22.80mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:10 : Id:315180534679; 休眠电流:3.00uA; 接收电流:22.80mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:58 : Id:315180533884; 休眠电流:4.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:18 : Id:315180533957; 休眠电流:3.67uA; 接收电流:22.69mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:42 : Id:315180534611; 休眠电流:4.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:07 : Id:315180534659; 休眠电流:4.00uA; 接收电流:22.53mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:29 : Id:315180534723; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:56 : Id:315180533677; 休眠电流:4.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:21 : Id:315180534574; 休眠电流:3.67uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:43 : Id:315180534680; 休眠电流:3.33uA; 接收电流:22.54mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:09 : Id:315180534749; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:31 : Id:315180534531; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:56 : Id:315180534658; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:17 : Id:315180534260; 休眠电流:3.67uA; 接收电流:22.87mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:39 : Id:315180533731; 休眠电流:0.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:19:54 : Id:315180533731; 休眠电流:4.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:18 : Id:315180534539; 休眠电流:4.00uA; 接收电流:22.44mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:39 : Id:315180533646; 休眠电流:3.33uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:03 : Id:315180533813; 休眠电流:3.00uA; 接收电流:22.60mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:24 : Id:315180534674; 休眠电流:4.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:46 : Id:315180534718; 休眠电流:3.33uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:09 : Id:315180534301; 休眠电流:3.33uA; 接收电流:22.31mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:36 : Id:315180533873; 休眠电流:3.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:57 : Id:315180534783; 休眠电流:4.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:20 : Id:315180534566; 休眠电流:3.67uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:49 : Id:315180534724; 休眠电流:4.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:10 : Id:315180534683; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:31 : Id:315180533667; 休眠电流:3.67uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:51 : Id:315180533894; 休眠电流:4.00uA; 接收电流:22.32mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:13 : Id:315180533817; 休眠电流:3.33uA; 接收电流:22.78mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:34 : Id:315180534745; 休眠电流:3.33uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:57 : Id:315180534777; 休眠电流:4.00uA; 接收电流:22.17mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:26:22 : Id:315180534746; 休眠电流:3.00uA; 接收电流:22.46mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:26:42 : Id:315180533913; 休眠电流:4.00uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:04 : Id:315180534530; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:30 : Id:315180534661; 休眠电流:3.33uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:47 : Id:315180534662; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:27:56 : Id:315180534662; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:28:06 : Id:315180534662; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:28:33 : Id:315180534578; 休眠电流:3.33uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:28:58 : Id:315180534587; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:21 : Id:315180534028; 休眠电流:4.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:47 : Id:315180533953; 休眠电流:3.67uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:10 : Id:315180534662; 休眠电流:3.33uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:31 : Id:315180534750; 休眠电流:3.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:49 : Id:315180534663; 休眠电流:3.33uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:09 : Id:315180533886; 休眠电流:4.00uA; 接收电流:22.85mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:33 : Id:315180534199; 休眠电流:3.67uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:57 : Id:315180533690; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:19 : Id:315180534606; 休眠电流:3.33uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:45 : Id:315180534825; 休眠电流:4.00uA; 接收电流:22.61mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:05 : Id:315180534719; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:25 : Id:315180533999; 休眠电流:3.33uA; 接收电流:22.37mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:45 : Id:315180534824; 休眠电流:3.33uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:05 : Id:315180534565; 休眠电流:3.33uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:26 : Id:315180534592; 休眠电流:3.33uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:46 : Id:315180534311; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:14 : Id:315180534265; 休眠电流:3.33uA; 接收电流:22.30mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:36 : Id:315180533801; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:56 : Id:315180534271; 休眠电流:3.33uA; 接收电流:22.39mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:36:24 : Id:315180534208; 休眠电流:3.33uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:36:43 : Id:315180534110; 休眠电流:3.33uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:37:18 : Id:315180533553; 休眠电流:3.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:37:42 : Id:315180530463; 休眠电流:3.67uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:03 : Id:315180532602; 休眠电流:4.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:28 : Id:315180533455; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:47 : Id:315180532216; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:15 : Id:315180531942; 休眠电流:3.33uA; 接收电流:22.65mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:36 : Id:315180533071; 休眠电流:3.67uA; 接收电流:22.72mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:54 : Id:315180530430; 休眠电流:3.00uA; 接收电流:21.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:40:19 : Id:315180533017; 休眠电流:3.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
