INFO   08:32:42 : Id:315180532275; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:41:49 : Id:315180532387; 休眠电流:4.00uA; 接收电流:22.61mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:06 : Id:315180532432; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:24 : Id:315180532652; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:39 : Id:315180532734; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:42:54 : Id:315180532764; 休眠电流:4.00uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:10 : Id:315180532601; 休眠电流:3.67uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:26 : Id:315180532753; 休眠电流:4.00uA; 接收电流:22.96mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:45 : Id:315180532505; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:05 : Id:315180532382; 休眠电流:4.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:19 : Id:315180532825; 休眠电流:4.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:35 : Id:315180532714; 休眠电流:4.00uA; 接收电流:22.68mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:53 : Id:315180532474; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:08 : Id:315180531336; 休眠电流:4.00uA; 接收电流:22.28mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:24 : Id:315180532490; 休眠电流:4.00uA; 接收电流:22.71mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:40 : Id:315180532462; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:58 : Id:315180532502; 休眠电流:4.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:16 : Id:315180532439; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:31 : Id:315180532616; 休眠电流:4.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:45 : Id:315180532767; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:58 : Id:315180531738; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:47:15 : Id:315180532645; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:48:20 : Id:315180530514; 休眠电流:4.00uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:48:39 : Id:315180530051; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:48:54 : Id:315180533505; 休眠电流:4.00uA; 接收电流:22.85mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:10 : Id:315180532817; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:24 : Id:315180532832; 休眠电流:3.67uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:44 : Id:315180532560; 休眠电流:4.00uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:59 : Id:315180532260; 休眠电流:4.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:05 : Id:315180532455; 休眠电流:4.00uA; 接收电流:22.58mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:23 : Id:315180532530; 休眠电流:4.00uA; 接收电流:22.44mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:39 : Id:315180532513; 休眠电流:4.00uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:55 : Id:315180532634; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:13 : Id:315180531651; 休眠电流:4.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:29 : Id:315180532295; 休眠电流:4.00uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:45 : Id:315180532618; 休眠电流:4.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:05 : Id:315180532286; 休眠电流:3.67uA; 接收电流:22.58mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:19 : Id:315180532819; 休眠电流:4.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:35 : Id:315180532418; 休眠电流:4.00uA; 接收电流:22.68mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:50 : Id:315180530993; 休眠电流:4.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:06 : Id:315180531077; 休眠电流:3.67uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:21 : Id:315180531469; 休眠电流:4.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:35 : Id:315180530406; 休眠电流:4.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:51 : Id:315180530986; 休眠电流:3.67uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:10 : Id:315180530926; 休眠电流:3.00uA; 接收电流:22.00mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:26 : Id:315180531615; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:41 : Id:315180530853; 休眠电流:3.67uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:59 : Id:315180531897; 休眠电流:4.00uA; 接收电流:22.77mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:14 : Id:318180300898; 休眠电流:4.00uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:31 : Id:315180530678; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:46 : Id:315180531463; 休眠电流:4.33uA; 接收电流:22.14mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:02 : Id:315180530045; 休眠电流:4.00uA; 接收电流:21.44mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:39 : Id:315180532478; 休眠电流:3.67uA; 接收电流:22.49mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:53 : Id:315180532525; 休眠电流:3.67uA; 接收电流:22.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:07 : Id:315180532404; 休眠电流:4.00uA; 接收电流:22.58mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:22 : Id:315180532189; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:38 : Id:315180532494; 休眠电流:3.67uA; 接收电流:22.73mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:52 : Id:315180532604; 休眠电流:4.00uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:07 : Id:315180532529; 休眠电流:4.33uA; 接收电流:22.84mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:22 : Id:315180532396; 休眠电流:4.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:42 : Id:315180532251; 休眠电流:4.00uA; 接收电流:22.92mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:57 : Id:315180532321; 休眠电流:3.67uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:12 : Id:315180532384; 休眠电流:3.67uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:27 : Id:315180532585; 休眠电流:4.00uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:47 : Id:315180532593; 休眠电流:4.33uA; 接收电流:22.72mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:02 : Id:315180532417; 休眠电流:3.67uA; 接收电流:22.24mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:16 : Id:315180532402; 休眠电流:4.33uA; 接收电流:22.53mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:31 : Id:315180532603; 休眠电流:4.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:50 : Id:315180532591; 休眠电流:4.33uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:05 : Id:315180532681; 休眠电流:3.67uA; 接收电流:22.71mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:21 : Id:315180532687; 休眠电流:3.33uA; 接收电流:22.37mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:35 : Id:315180532706; 休眠电流:3.67uA; 接收电流:22.39mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:50 : Id:315180532484; 休眠电流:4.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:04 : Id:315180532255; 休眠电流:3.67uA; 接收电流:22.43mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:24 : Id:315180532576; 休眠电流:4.00uA; 接收电流:22.24mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:39 : Id:315180532822; 休眠电流:4.00uA; 接收电流:22.61mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:54 : Id:315180532360; 休眠电流:4.33uA; 接收电流:22.62mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:09 : Id:315180532266; 休眠电流:4.33uA; 接收电流:22.75mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:24 : Id:315180532373; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:38 : Id:315180532666; 休眠电流:3.67uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:53 : Id:315180532370; 休眠电流:3.67uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:07 : Id:315180532371; 休眠电流:4.00uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:22 : Id:315180532776; 休眠电流:5.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:37 : Id:315180532228; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:55 : Id:315180507071; 休眠电流:4.00uA; 接收电流:22.24mA; 电压:3.24V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:14 : Id:315180418360; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:06:32 : Id:315180505878; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:06:51 : Id:315180532431; 休眠电流:4.00uA; 接收电流:22.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:11 : Id:315180532510; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:26 : Id:315180532641; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:40 : Id:315180532663; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:55 : Id:315180532193; 休眠电流:4.00uA; 接收电流:22.71mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:09 : Id:315180532684; 休眠电流:3.67uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:24 : Id:315180532198; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:39 : Id:315180532290; 休眠电流:3.67uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:54 : Id:315180532258; 休眠电流:3.67uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:08 : Id:315180532672; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:25 : Id:315180532357; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:41 : Id:315180531924; 休眠电流:3.67uA; 接收电流:22.32mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:58 : Id:315180505878; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:10:16 : Id:315180418360; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:10:33 : Id:315180532628; 休眠电流:3.33uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:49 : Id:315180532354; 休眠电流:3.67uA; 接收电流:22.75mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:04 : Id:315180532631; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:18 : Id:315180532103; 休眠电流:3.33uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:33 : Id:315180532194; 休眠电流:4.00uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:57 : Id:315180532392; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:11 : Id:315180532365; 休眠电流:4.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:29 : Id:315180532782; 休眠电流:4.00uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:46 : Id:315180418360; 休眠电流:4.00uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:04 : Id:315180505878; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:13:17 : Id:315180532783; 休眠电流:4.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:32 : Id:315180532646; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:47 : Id:315180532656; 休眠电流:4.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:02 : Id:315180532647; 休眠电流:3.67uA; 接收电流:22.14mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:16 : Id:315180532733; 休眠电流:3.67uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:31 : Id:315180532807; 休眠电流:3.67uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:45 : Id:315180532217; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:02 : Id:315180532739; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:29 : Id:315180530609; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:45 : Id:315180530099; 休眠电流:4.00uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:00 : Id:315180530653; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:19 : Id:315180530172; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:16:33 : Id:315180530520; 休眠电流:3.00uA; 接收电流:21.88mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:50 : Id:315180530595; 休眠电流:3.00uA; 接收电流:21.93mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:10 : Id:315180530316; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:29 : Id:315180530526; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:17:47 : Id:315180530204; 休眠电流:3.33uA; 接收电流:22.13mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:05 : Id:315180505878; 休眠电流:0.00uA; 接收电流:22.31mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:18:20 : Id:315180530321; 休眠电流:3.67uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:37 : Id:315180504372; 休眠电流:0.00uA; 接收电流:22.70mA; 电压:3.24V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:18:49 : Id:315180502186; 休眠电流:0.00uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:18:59 : Id:315180530155; 休眠电流:3.33uA; 接收电流:21.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:19 : Id:315180530326; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:33 : Id:315180530627; 休眠电流:3.00uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:49 : Id:315180530113; 休眠电流:3.33uA; 接收电流:21.82mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:05 : Id:315180530202; 休眠电流:3.33uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:22 : Id:315180530112; 休眠电流:3.33uA; 接收电流:22.17mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:37 : Id:315180530717; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:54 : Id:315180530062; 休眠电流:4.33uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:10 : Id:315180530154; 休眠电流:4.33uA; 接收电流:22.29mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:28 : Id:315180530462; 休眠电流:3.67uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:45 : Id:315180530117; 休眠电流:3.33uA; 接收电流:22.03mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:08 : Id:315180530483; 休眠电流:3.67uA; 接收电流:22.46mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:25 : Id:315180530066; 休眠电流:3.33uA; 接收电流:21.20mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:40 : Id:315180530386; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:56 : Id:315180530128; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
