INFO   08:32:45 : Id:315180540540; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:06 : Id:315180537883; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:43:25 : Id:315180538409; 休眠电流:0.00uA; 接收电流:22.47mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:43:35 : Id:315180538409; 休眠电流:0.00uA; 接收电流:22.42mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:43:57 : Id:315180537674; 休眠电流:3.00uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:44:21 : Id:315180537647; 休眠电流:3.00uA; 接收电流:22.13mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:02 : Id:315180537629; 休眠电流:3.00uA; 接收电流:22.84mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:45:25 : Id:315180537444; 休眠电流:3.00uA; 接收电流:22.75mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:22 : Id:315180537556; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.24V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:37 : Id:315180538510; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:46:53 : Id:315180537692; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:08 : Id:315180537548; 休眠电流:3.00uA; 接收电流:21.81mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:25 : Id:315180537387; 休眠电流:3.33uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:42 : Id:315180538323; 休眠电流:3.00uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:47:57 : Id:315180537347; 休眠电流:0.00uA; 接收电流:22.50mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:48:09 : Id:315180537347; 休眠电流:0.00uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:48:27 : Id:315180537347; 休眠电流:0.00uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:48:44 : Id:315180538494; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:02 : Id:315180538130; 休眠电流:3.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:20 : Id:315180537794; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:38 : Id:315180537924; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:55 : Id:315180537750; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:11 : Id:315180538403; 休眠电流:3.00uA; 接收电流:22.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:26 : Id:315180538492; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:42 : Id:315180538125; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:56 : Id:315180537696; 休眠电流:3.33uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:17 : Id:315180537688; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:32 : Id:315180537982; 休眠电流:3.67uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:04 : Id:315180537995; 休眠电流:2.33uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:17 : Id:315180538496; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:33 : Id:315180538361; 休眠电流:3.00uA; 接收电流:22.32mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:48 : Id:315180537575; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:03 : Id:315180537538; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:22 : Id:315180538484; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:44 : Id:315180537343; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.26V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:55 : Id:315180537557; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:55:13 : Id:315180537557; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:28 : Id:315180537767; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:44 : Id:315180537985; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:59 : Id:315180537568; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:22 : Id:315180537590; 休眠电流:0.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:56:35 : Id:315180537590; 休眠电流:2.67uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:49 : Id:315180538501; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:05 : Id:315180537458; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:21 : Id:315180537825; 休眠电流:3.00uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:36 : Id:315180538163; 休眠电流:3.00uA; 接收电流:22.65mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:51 : Id:315180538061; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:06 : Id:315180537988; 休眠电流:3.33uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:26 : Id:315180537348; 休眠电流:3.00uA; 接收电流:21.76mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:41 : Id:315180537383; 休眠电流:3.00uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:03 : Id:315180537550; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:17 : Id:315180537721; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:35 : Id:315180537354; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   08:59:59 : Id:315180537354; 休眠电流:2.67uA; 接收电流:22.37mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:13 : Id:315180538210; 休眠电流:2.67uA; 接收电流:22.32mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:27 : Id:315180537990; 休眠电流:3.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:42 : Id:315180538504; 休眠电流:3.33uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:58 : Id:315180538349; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:19 : Id:315180537384; 休眠电流:3.00uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:34 : Id:315180537717; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:49 : Id:315180538059; 休眠电流:3.00uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:05 : Id:315180537718; 休眠电流:2.67uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:19 : Id:315180537699; 休眠电流:2.67uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:38 : Id:315180538417; 休眠电流:4.00uA; 接收电流:22.84mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:53 : Id:315180538363; 休眠电流:3.00uA; 接收电流:22.71mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:08 : Id:315180537891; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:27 : Id:315180537418; 休眠电流:3.00uA; 接收电流:22.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:44 : Id:315180537874; 休眠电流:3.00uA; 接收电流:22.63mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:59 : Id:315180537639; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:15 : Id:315180537868; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:31 : Id:315180537700; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:46 : Id:315180537786; 休眠电流:3.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:08 : Id:315180537486; 休眠电流:3.00uA; 接收电流:22.06mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:26 : Id:315180537518; 休眠电流:3.00uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:41 : Id:315180537446; 休眠电流:3.33uA; 接收电流:22.79mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:56 : Id:315180537885; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:10 : Id:315180537527; 休眠电流:2.67uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:25 : Id:315180537441; 休眠电流:2.67uA; 接收电流:22.55mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:40 : Id:315180537925; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:56 : Id:315180537748; 休眠电流:3.00uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:11 : Id:315180538422; 休眠电流:3.00uA; 接收电流:22.84mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:31 : Id:315180537366; 休眠电流:3.00uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:46 : Id:315180537893; 休眠电流:3.33uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:01 : Id:315180537358; 休眠电流:3.33uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:20 : Id:315180537483; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:35 : Id:315180537661; 休眠电流:3.33uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:54 : Id:315180537371; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:09 : Id:315180537457; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:26 : Id:315180537336; 休眠电流:2.67uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:40 : Id:315180537391; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:00 : Id:315180537519; 休眠电流:3.33uA; 接收电流:22.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:24 : Id:315180537535; 休眠电流:2.67uA; 接收电流:22.42mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:43 : Id:315180537886; 休眠电流:3.00uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:07 : Id:315180537866; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:21 : Id:315180537931; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:36 : Id:315180537922; 休眠电流:3.00uA; 接收电流:22.72mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:51 : Id:315180537676; 休眠电流:3.00uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:06 : Id:315180537631; 休眠电流:2.67uA; 接收电流:21.88mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:21 : Id:315180537002; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:41 : Id:315180537754; 休眠电流:3.33uA; 接收电流:22.19mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:55 : Id:315180537669; 休眠电流:3.00uA; 接收电流:22.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:11 : Id:315180537393; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:28 : Id:315180537719; 休眠电流:2.67uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:42 : Id:315180537539; 休眠电流:2.67uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:58 : Id:315180537810; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:12 : Id:315180537341; 休眠电流:3.33uA; 接收电流:22.60mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:32 : Id:315180537498; 休眠电流:3.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:50 : Id:315180537742; 休眠电流:2.67uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:05 : Id:315180537753; 休眠电流:3.33uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:22 : Id:315180537436; 休眠电流:3.00uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:40 : Id:315180537459; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:56 : Id:315180537785; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:37 : Id:315180537668; 休眠电流:3.00uA; 接收电流:22.80mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:58 : Id:315180537829; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:13 : Id:315180537708; 休眠电流:3.33uA; 接收电流:22.57mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:29 : Id:315180537426; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.26V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:43 : Id:315180537646; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:05 : Id:315180537875; 休眠电流:3.33uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:20 : Id:315180537478; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:41 : Id:315180537363; 休眠电流:0.00uA; 接收电流:22.57mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:18:53 : Id:315180537363; 休眠电流:3.00uA; 接收电流:22.68mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:13 : Id:315180537796; 休眠电流:3.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:27 : Id:315180537831; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:42 : Id:315180537690; 休眠电流:3.00uA; 接收电流:22.67mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:57 : Id:315180537506; 休眠电流:3.33uA; 接收电流:22.67mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:11 : Id:315180537614; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:29 : Id:315180538066; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:53 : Id:315180537430; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:10 : Id:315180537368; 休眠电流:3.33uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:28 : Id:315180537543; 休眠电流:4.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:41 : Id:315180537662; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:21:52 : Id:315180537662; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:09 : Id:315180537593; 休眠电流:3.00uA; 接收电流:22.61mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:28 : Id:315180537582; 休眠电流:3.00uA; 接收电流:22.16mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:43 : Id:315180537735; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:18 : Id:315180538113; 休眠电流:5.33uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:23:31 : Id:315180538113; 休眠电流:0.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:23:48 : Id:315180537999; 休眠电流:3.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:02 : Id:315180537349; 休眠电流:3.33uA; 接收电流:22.46mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:26 : Id:315180537369; 休眠电流:3.33uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:48 : Id:315180528559; 休眠电流:3.00uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:37 : Id:315180528283; 休眠电流:3.00uA; 接收电流:22.61mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:57 : Id:315180528412; 休眠电流:3.00uA; 接收电流:22.25mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:28:12 : Id:315180527805; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:28:32 : Id:315180527804; 休眠电流:3.00uA; 接收电流:22.44mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:28:53 : Id:315180528775; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:10 : Id:315180528284; 休眠电流:3.00uA; 接收电流:21.94mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:29 : Id:315180528777; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:57 : Id:315180527803; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:13 : Id:315180528561; 休眠电流:3.33uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:29 : Id:315180528409; 休眠电流:3.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:43 : Id:315180528776; 休眠电流:3.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:57 : Id:315180528560; 休眠电流:3.33uA; 接收电流:22.34mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:12 : Id:315180528285; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:32 : Id:315180521995; 休眠电流:3.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:51 : Id:315180528288; 休眠电流:3.00uA; 接收电流:22.37mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:07 : Id:315180524543; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:22 : Id:315180524154; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:33 : Id:315180524880; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
