INFO   08:35:06 : Id:315180536116; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:38 : Id:315180535635; 休眠电流:4.00uA; 接收电流:22.22mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:49:55 : Id:315180535590; 休眠电流:4.00uA; 接收电流:22.04mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:11 : Id:315180535453; 休眠电流:3.67uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:27 : Id:315180535928; 休眠电流:4.00uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:43 : Id:315180535634; 休眠电流:4.00uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:50:59 : Id:315180535621; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:24 : Id:315180535639; 休眠电流:4.00uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:40 : Id:315180535552; 休眠电流:4.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:51:56 : Id:315180535757; 休眠电流:3.67uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:10 : Id:315180535543; 休眠电流:4.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:26 : Id:315180535859; 休眠电流:4.00uA; 接收电流:22.16mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:52:46 : Id:315180535809; 休眠电流:3.33uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:05 : Id:315180535604; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:19 : Id:315180535638; 休眠电流:4.00uA; 接收电流:22.10mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:35 : Id:315180535759; 休眠电流:4.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:53:49 : Id:315180535617; 休眠电流:4.00uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:07 : Id:315180535445; 休眠电流:4.00uA; 接收电流:22.54mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:24 : Id:315180535616; 休眠电流:4.00uA; 接收电流:22.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:42 : Id:315180535937; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:54:59 : Id:315180536026; 休眠电流:3.00uA; 接收电流:21.91mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:22 : Id:315180535587; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:37 : Id:315180535939; 休眠电流:3.33uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:55:52 : Id:315180535963; 休眠电流:3.67uA; 接收电流:22.17mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:06 : Id:315180536097; 休眠电流:4.00uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:26 : Id:315180535676; 休眠电流:3.33uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:40 : Id:315180535450; 休眠电流:4.00uA; 接收电流:22.30mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:56:55 : Id:315180535882; 休眠电流:4.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:10 : Id:315180536003; 休眠电流:4.00uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:24 : Id:315180535530; 休眠电流:4.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:39 : Id:315180535697; 休眠电流:3.33uA; 接收电流:21.86mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:57:56 : Id:315180535599; 休眠电流:4.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:12 : Id:315180535666; 休眠电流:4.00uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:27 : Id:315180535491; 休眠电流:4.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:58:44 : Id:315180535675; 休眠电流:3.67uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:05 : Id:315180535620; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:21 : Id:315180535446; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:36 : Id:315180536081; 休眠电流:4.00uA; 接收电流:22.32mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   08:59:51 : Id:315180535966; 休眠电流:3.67uA; 接收电流:22.40mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:06 : Id:315180535632; 休眠电流:3.67uA; 接收电流:22.13mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:26 : Id:315180535656; 休眠电流:4.00uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:40 : Id:315180535700; 休眠电流:4.00uA; 接收电流:22.08mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:00:55 : Id:315180535602; 休眠电流:3.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:10 : Id:315180535470; 休眠电流:4.00uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:20 : Id:315180536049; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:01:34 : Id:315180536049; 休眠电流:4.00uA; 接收电流:22.29mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:01:49 : Id:315180536088; 休眠电流:2.67uA; 接收电流:21.87mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:03 : Id:315180536034; 休眠电流:3.33uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:21 : Id:315180535865; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:42 : Id:315180536016; 休眠电流:2.67uA; 接收电流:22.29mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:02:56 : Id:315180535665; 休眠电流:3.33uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:10 : Id:315180534780; 休眠电流:0.00uA; 接收电流:22.76mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:03:31 : Id:315180535941; 休眠电流:3.67uA; 接收电流:22.06mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:03:46 : Id:315180535467; 休眠电流:3.33uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:00 : Id:315180535536; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:15 : Id:315180535867; 休眠电流:4.00uA; 接收电流:22.67mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:29 : Id:315180536044; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:43 : Id:315180535825; 休眠电流:3.67uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:04:59 : Id:315180536014; 休眠电流:4.00uA; 接收电流:21.96mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:14 : Id:315180535791; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:30 : Id:315180535563; 休眠电流:3.67uA; 接收电流:22.05mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:05:44 : Id:315180535864; 休眠电流:4.00uA; 接收电流:22.77mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:03 : Id:315180535488; 休眠电流:4.00uA; 接收电流:21.94mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:22 : Id:315180536030; 休眠电流:3.67uA; 接收电流:21.89mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:37 : Id:315180535787; 休眠电流:4.33uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:06:49 : Id:315180535873; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:07:02 : Id:315180535873; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:17 : Id:315180535870; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:31 : Id:315180535393; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:07:45 : Id:315180535571; 休眠电流:3.67uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:00 : Id:315180535577; 休眠电流:4.00uA; 接收电流:21.85mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:26 : Id:315180535980; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:42 : Id:315180535386; 休眠电流:4.00uA; 接收电流:22.00mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:08:59 : Id:315180302474; 休眠电流:3.00uA; 接收电流:21.83mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:16 : Id:315180307394; 休眠电流:3.33uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:32 : Id:315180304569; 休眠电流:3.67uA; 接收电流:21.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:09:48 : Id:315180305058; 休眠电流:3.33uA; 接收电流:22.25mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:09 : Id:315180306315; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:25 : Id:315180400522; 休眠电流:3.33uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:10:42 : Id:315180408797; 休眠电流:3.33uA; 接收电流:21.70mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:02 : Id:315180304207; 休眠电流:3.00uA; 接收电流:21.92mA; 电压:3.37V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:21 : Id:315180303345; 休眠电流:3.00uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:11:47 : Id:315180309713; 休眠电流:4.00uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:05 : Id:315180306654; 休眠电流:3.33uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:23 : Id:315180307296; 休眠电流:3.00uA; 接收电流:22.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:12:41 : Id:315180306347; 休眠电流:3.67uA; 接收电流:22.47mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:00 : Id:315180307346; 休眠电流:3.33uA; 接收电流:21.91mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:17 : Id:315180402222; 休眠电流:3.00uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:35 : Id:315180409666; 休眠电流:3.00uA; 接收电流:21.85mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:13:56 : Id:315180302467; 休眠电流:3.00uA; 接收电流:21.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:18 : Id:315180403323; 休眠电流:3.00uA; 接收电流:22.11mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:37 : Id:315180304006; 休眠电流:3.00uA; 接收电流:21.96mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:14:56 : Id:315180302478; 休眠电流:4.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:15 : Id:315180403307; 休眠电流:3.33uA; 接收电流:22.17mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:31 : Id:315180401829; 休眠电流:3.00uA; 接收电流:22.11mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:15:49 : Id:315180306113; 休眠电流:3.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:05 : Id:315180306496; 休眠电流:3.33uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:21 : Id:315180301909; 休眠电流:3.00uA; 接收电流:21.80mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:16:45 : Id:315180303612; 休眠电流:2.67uA; 接收电流:21.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:02 : Id:315180409355; 休眠电流:3.33uA; 接收电流:21.60mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:19 : Id:315180308275; 休眠电流:3.33uA; 接收电流:22.14mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:35 : Id:315180401254; 休眠电流:3.00uA; 接收电流:21.86mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:17:56 : Id:315180407403; 休眠电流:3.67uA; 接收电流:21.84mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:12 : Id:315180305434; 休眠电流:0.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:18:28 : Id:315180305434; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:18:46 : Id:315180301597; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:06 : Id:315180401075; 休眠电流:3.00uA; 接收电流:21.87mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:21 : Id:315180404086; 休眠电流:3.33uA; 接收电流:22.02mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:19:41 : Id:315180305458; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:00 : Id:315180401620; 休眠电流:3.67uA; 接收电流:21.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:21 : Id:315180501153; 休眠电流:3.67uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:40 : Id:315180309164; 休眠电流:3.67uA; 接收电流:22.05mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:20:57 : Id:315180402555; 休眠电流:4.00uA; 接收电流:21.92mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:19 : Id:315180309574; 休眠电流:3.33uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:21:41 : Id:315180403515; 休眠电流:4.00uA; 接收电流:21.79mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:01 : Id:315180407076; 休眠电流:3.00uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:20 : Id:315180306657; 休眠电流:3.33uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:40 : Id:315180405988; 休眠电流:3.33uA; 接收电流:21.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:22:57 : Id:315180407501; 休眠电流:3.00uA; 接收电流:21.92mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:14 : Id:315180405338; 休眠电流:3.67uA; 接收电流:21.88mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:36 : Id:315180406124; 休眠电流:3.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:23:54 : Id:315180401385; 休眠电流:3.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:12 : Id:315180401971; 休眠电流:3.00uA; 接收电流:21.92mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:27 : Id:315180304164; 休眠电流:3.00uA; 接收电流:21.65mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:24:49 : Id:315180404046; 休眠电流:3.00uA; 接收电流:21.76mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:07 : Id:315180406943; 休眠电流:3.67uA; 接收电流:21.75mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:24 : Id:315180309282; 休眠电流:4.00uA; 接收电流:21.90mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:41 : Id:315180402714; 休眠电流:3.00uA; 接收电流:21.87mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:25:58 : Id:315180404819; 休眠电流:3.67uA; 接收电流:22.02mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:26:14 : Id:315180400319; 休眠电流:0.00uA; 接收电流:21.81mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:26:29 : Id:315180400319; 休眠电流:3.00uA; 接收电流:21.81mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:26:45 : Id:315180304382; 休眠电流:3.33uA; 接收电流:22.10mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:04 : Id:315180309557; 休眠电流:3.00uA; 接收电流:21.67mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:22 : Id:315180402571; 休眠电流:3.00uA; 接收电流:21.70mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:42 : Id:315180404345; 休眠电流:3.00uA; 接收电流:21.98mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:27:59 : Id:315180302782; 休眠电流:2.67uA; 接收电流:21.90mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
